;X;CODE;codeplas;plasnaam;SBZ;meetnet;HabtypeSel;HabtypeVel;INSIDE_X;INSIDE_Y;LabSampleID;FieldSampleID;FieldObserver;FieldSampleRemark;FieldSamplingDate;Component;LIMSAnalysisName;Unit;AquaComponent;AquaUnit;ResultNumeric;ResultFormatted;ResultFormattedNumeric;IsBelowLOQ;IsAboveLOQ;IsCalc;ResultCalc;label
326;133592;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001182;WVLDIK0133_R;Wannes Dermout;EMPTY;19/02/2024;VERSCHIL.EC.ABS;QC_GELEIDBAARHEID;µS/cm;verschil_EGV_abs;µS/cm;54,77;54.77;54,77;FALSE;FALSE;FALSE;54,77;verschil_EGV_abs (µS/cm)
327;133593;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001182;WVLDIK0133_R;Wannes Dermout;EMPTY;19/02/2024;VERSCHIL.EC.PROC;QC_GELEIDBAARHEID;%;verschil_EGV_proc;%;6,016036907;6.02;6,02;FALSE;FALSE;FALSE;6,02;verschil_EGV_proc (%)
328;133594;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001183;WVLDIK0133_ZP;Wannes Dermout;EMPTY;19/02/2024;pH.25;PHH2O_TIT_W;-;pH_labo;-;8,34;8.34;8,34;FALSE;FALSE;FALSE;8,34;pH_labo (-)
329;133595;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001183;WVLDIK0133_ZP;Wannes Dermout;EMPTY;19/02/2024;EC.25;EC_TIT_W;µS/cm;EGV_tit;µS/cm;909,5;909.50;909,5;FALSE;FALSE;FALSE;909,5;EGV_tit (µS/cm)
330;133596;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001183;WVLDIK0133_ZP;Wannes Dermout;EMPTY;19/02/2024;HCO3;ALK_OEP_W;mg/L;HCO3_OEP;mg/L;210,023;210.02;210,02;FALSE;FALSE;FALSE;210,02;HCO3_OEP (mg/L)
331;133597;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001183;WVLDIK0133_ZP;Wannes Dermout;EMPTY;19/02/2024;CO3;ALK_OEP_W;mg/L;CO3;mg/L;0;<1.20;1,2;TRUE;FALSE;FALSE;0,6;CO3 (mg/L)
332;133598;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001183;WVLDIK0133_ZP;Wannes Dermout;EMPTY;19/02/2024;OH;ALK_OEP_W;mg/L;OH;mg/L;0;<0.36;0,36;TRUE;FALSE;FALSE;0,18;OH (mg/L)
333;133599;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001183;WVLDIK0133_ZP;Wannes Dermout;EMPTY;19/02/2024;Cl;IC_ANIONEN;mg/L;Cl;mg/L;151,0829;151.08;151,08;FALSE;FALSE;FALSE;151,08;Cl (mg/L)
334;133600;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001183;WVLDIK0133_ZP;Wannes Dermout;EMPTY;19/02/2024;NO2;IC_ANIONEN;mg/L;NO2;mg/L;0,0447;0.04;0,04;FALSE;FALSE;FALSE;0,04;NO2 (mg/L)
335;133601;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001183;WVLDIK0133_ZP;Wannes Dermout;EMPTY;19/02/2024;NO3;IC_ANIONEN;mg/L;NO3;mg/L;4,3341;4.33;4,33;FALSE;FALSE;FALSE;4,33;NO3 (mg/L)
336;133602;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001183;WVLDIK0133_ZP;Wannes Dermout;EMPTY;19/02/2024;SO4;IC_ANIONEN;mg/L;SO4;mg/L;49,409;49.41;49,41;FALSE;FALSE;FALSE;49,41;SO4 (mg/L)
337;133603;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001183;WVLDIK0133_ZP;Wannes Dermout;EMPTY;19/02/2024;PO4;IC_ANIONEN;mg/L;PO4;mg/L;0,7972;0.80;0,8;FALSE;FALSE;FALSE;0,8;PO4 (mg/L)
338;133604;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001183;WVLDIK0133_ZP;Wannes Dermout;EMPTY;19/02/2024;Na;IC_KATIONEN;mg/L;Na;mg/L;99,5766;99.58;99,58;FALSE;FALSE;FALSE;99,58;Na (mg/L)
339;133605;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001183;WVLDIK0133_ZP;Wannes Dermout;EMPTY;19/02/2024;NH4;IC_KATIONEN;mg/L;NH4;mg/L;0,4282;0.43;0,43;FALSE;FALSE;FALSE;0,43;NH4 (mg/L)
340;133606;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001183;WVLDIK0133_ZP;Wannes Dermout;EMPTY;19/02/2024;K;IC_KATIONEN;mg/L;K;mg/L;18,0022;18.00;18;FALSE;FALSE;FALSE;18;K (mg/L)
341;133607;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001183;WVLDIK0133_ZP;Wannes Dermout;EMPTY;19/02/2024;Mg;IC_KATIONEN;mg/L;Mg;mg/L;22,1998;22.20;22,2;FALSE;FALSE;FALSE;22,2;Mg (mg/L)
342;133608;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001183;WVLDIK0133_ZP;Wannes Dermout;EMPTY;19/02/2024;Ca;IC_KATIONEN;mg/L;Ca;mg/L;47,5985;47.60;47,6;FALSE;FALSE;FALSE;47,6;Ca (mg/L)
343;133609;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001183;WVLDIK0133_ZP;Wannes Dermout;EMPTY;19/02/2024;Al;ICP_MET_OPT8300_W;mg/L;Al;mg/L;-0,003;<0.05;0,05;TRUE;FALSE;FALSE;0,025;Al (mg/L)
344;133610;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001183;WVLDIK0133_ZP;Wannes Dermout;EMPTY;19/02/2024;Ca;ICP_MET_OPT8300_W;mg/L;Ca;mg/L;46,992;46.99;46,99;FALSE;FALSE;FALSE;46,99;Ca (mg/L)
345;133611;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001183;WVLDIK0133_ZP;Wannes Dermout;EMPTY;19/02/2024;Fe;ICP_MET_OPT8300_W;mg/L;Fe;mg/L;0,0028;<0.030;0,03;TRUE;FALSE;FALSE;0,015;Fe (mg/L)
346;133612;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001183;WVLDIK0133_ZP;Wannes Dermout;EMPTY;19/02/2024;K;ICP_MET_OPT8300_W;mg/L;K;mg/L;17,193;17.19;17,19;FALSE;FALSE;FALSE;17,19;K (mg/L)
347;133613;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001183;WVLDIK0133_ZP;Wannes Dermout;EMPTY;19/02/2024;Mg;ICP_MET_OPT8300_W;mg/L;Mg;mg/L;21,637;21.64;21,64;FALSE;FALSE;FALSE;21,64;Mg (mg/L)
348;133614;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001183;WVLDIK0133_ZP;Wannes Dermout;EMPTY;19/02/2024;Mn;ICP_MET_OPT8300_W;mg/L;Mn;mg/L;0,0028;<0.005;0,005;TRUE;FALSE;FALSE;0,0025;Mn (mg/L)
349;133615;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001183;WVLDIK0133_ZP;Wannes Dermout;EMPTY;19/02/2024;Na;ICP_MET_OPT8300_W;mg/L;Na;mg/L;101,26;101.26;101,26;FALSE;FALSE;FALSE;101,26;Na (mg/L)
350;133616;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001183;WVLDIK0133_ZP;Wannes Dermout;EMPTY;19/02/2024;P;ICP_MET_OPT8300_W;mg/L;P;mg/L;0,3185;0.32;0,32;FALSE;FALSE;FALSE;0,32;P (mg/L)
351;133617;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001183;WVLDIK0133_ZP;Wannes Dermout;EMPTY;19/02/2024;S;ICP_MET_OPT8300_W;mg/L;S;mg/L;16,205;16.21;16,21;FALSE;FALSE;FALSE;16,21;S (mg/L)
352;133618;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001183;WVLDIK0133_ZP;Wannes Dermout;EMPTY;19/02/2024;Si;ICP_MET_OPT8300_W;mg/L;Si;mg/L;2,2307;2.23;2,23;FALSE;FALSE;FALSE;2,23;Si (mg/L)
353;133619;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001183;WVLDIK0133_ZP;Wannes Dermout;EMPTY;19/02/2024;T.P;P_TOT_L_ICP_W;mg/L;TP;mg/L;0,3688;0.3688;0,3688;FALSE;FALSE;FALSE;0,3688;TP (mg/L)
354;133620;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001183;WVLDIK0133_ZP;Wannes Dermout;EMPTY;19/02/2024;CHL.A;CHLA_SPECTRO;µg/l;chl_a;µg/l;75,85;75.9;75,9;FALSE;FALSE;FALSE;75,9;chl_a (µg/l)
355;133621;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001183;WVLDIK0133_ZP;Wannes Dermout;EMPTY;19/02/2024;Faeofytine;CHLA_SPECTRO;µg/l;faeo;µg/l;18,1152;18.1;18,1;FALSE;FALSE;FALSE;18,1;faeo (µg/l)
356;133622;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001183;WVLDIK0133_ZP;Wannes Dermout;EMPTY;19/02/2024;ZS.105;ZS_FILT_105;g/L;ZS_105;g/L;0,009;<0.025;0,025;TRUE;FALSE;FALSE;0,0125;ZS_105 (g/L)
357;133623;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001183;WVLDIK0133_ZP;Wannes Dermout;EMPTY;19/02/2024;ZS.550;ZS_FILT_550;g/L;ZS_550;g/L;0,009;<0.025;0,025;TRUE;FALSE;FALSE;0,0125;ZS_550 (g/L)
358;133624;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001183;WVLDIK0133_ZP;Wannes Dermout;EMPTY;19/02/2024;T.KATION;QC_IONENBALANS;meq/L;T_kation;meq/L;9,018373961;90.184;9,0184;FALSE;FALSE;FALSE;9,0184;T_kation (meq/L)
359;133625;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001183;WVLDIK0133_ZP;Wannes Dermout;EMPTY;19/02/2024;T.ANION;QC_IONENBALANS;meq/L;T_anion;meq/L;8,8271855;88.272;8,8272;FALSE;FALSE;FALSE;8,8272;T_anion (meq/L)
360;133626;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001183;WVLDIK0133_ZP;Wannes Dermout;EMPTY;19/02/2024;VERSCHIL.IC.ABS;QC_IONENBALANS;meq/L;verschil_IC_abs;meq/L;0,191173961;0.191;0,191;FALSE;FALSE;FALSE;0,191;verschil_IC_abs (meq/L)
361;133627;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001183;WVLDIK0133_ZP;Wannes Dermout;EMPTY;19/02/2024;VERSCHIL.IC.PROC;QC_IONENBALANS;%;verschil_IC_proc;%;1,071269081;1.1;1,1;FALSE;FALSE;FALSE;1,1;verschil_IC_proc (%)
362;133628;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001183;WVLDIK0133_ZP;Wannes Dermout;EMPTY;19/02/2024;EC.MEAS;QC_GELEIDBAARHEID;µS/cm;EGV_labo;µS/cm;909,5;909.50;909,5;FALSE;FALSE;FALSE;909,5;EGV_labo (µS/cm)
363;133629;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001183;WVLDIK0133_ZP;Wannes Dermout;EMPTY;19/02/2024;EC.CALC;QC_GELEIDBAARHEID;µS/cm;EGV_calc;µS/cm;860,290002;860.29;860,29;FALSE;FALSE;FALSE;860,29;EGV_calc (µS/cm)
364;133630;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001183;WVLDIK0133_ZP;Wannes Dermout;EMPTY;19/02/2024;VERSCHIL.EC.ABS;QC_GELEIDBAARHEID;µS/cm;verschil_EGV_abs;µS/cm;49,21;49.21;49,21;FALSE;FALSE;FALSE;49,21;verschil_EGV_abs (µS/cm)
365;133631;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001183;WVLDIK0133_ZP;Wannes Dermout;EMPTY;19/02/2024;VERSCHIL.EC.PROC;QC_GELEIDBAARHEID;%;verschil_EGV_proc;%;5,410665201;5.41;5,41;FALSE;FALSE;FALSE;5,41;verschil_EGV_proc (%)
366;133632;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001182;WVLDIK0133_R;Wannes Dermout;EMPTY;19/02/2024;TEMP.VELD;VELDMETING_W;°C;T_veld;°C;8,7;8.7;8,7;FALSE;FALSE;FALSE;8,7;T_veld (°C)
367;133633;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001182;WVLDIK0133_R;Wannes Dermout;EMPTY;19/02/2024;pH.VELD;VELDMETING_W;-;pH_veld;-;8,5;8.5;8,5;FALSE;FALSE;FALSE;8,5;pH_veld (-)
368;133634;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001182;WVLDIK0133_R;Wannes Dermout;EMPTY;19/02/2024;EC25.VELD;VELDMETING_W;µS/cm;EGV25_veld;µS/cm;913;913;913;FALSE;FALSE;FALSE;913;EGV25_veld (µS/cm)
369;133635;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001182;WVLDIK0133_R;Wannes Dermout;EMPTY;19/02/2024;O2.VELD;VELDMETING_W;mg/L;O2_veld;mg/L;12,49;12.49;12,49;FALSE;FALSE;FALSE;12,49;O2_veld (mg/L)
370;133636;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001182;WVLDIK0133_R;Wannes Dermout;EMPTY;19/02/2024;SAL.VELD;VELDMETING_W;g/kg;sal_veld;g/kg;0,4;0.4;0,4;FALSE;FALSE;FALSE;0,4;sal_veld (g/kg)
371;133637;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001182;WVLDIK0133_R;Wannes Dermout;EMPTY;19/02/2024;SAT.VELD;VELDMETING_W;%;O2verz;%;105,8;105.8;105,8;FALSE;FALSE;FALSE;105,8;O2verz (%)
372;133638;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001182;WVLDIK0133_R;Wannes Dermout;EMPTY;19/02/2024;SD.VELD;VELDMETING_W;M;SD_veld;M;0,87;0.87;0,87;FALSE;FALSE;FALSE;0,87;SD_veld (M)
373;133639;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001182;WVLDIK0133_R;Wannes Dermout;EMPTY;19/02/2024;WD.VELD;VELDMETING_W;M;WD_veld;m;13;13.00;13;FALSE;FALSE;FALSE;13;WD_veld (m)
374;133640;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001183;WVLDIK0133_ZP;Wannes Dermout;EMPTY;19/02/2024;TEMP.VELD;VELDMETING_W;°C;T_veld;°C;9;9.0;9;FALSE;FALSE;FALSE;9;T_veld (°C)
375;133641;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001183;WVLDIK0133_ZP;Wannes Dermout;EMPTY;19/02/2024;pH.VELD;VELDMETING_W;-;pH_veld;-;8,54;8.54;8,54;FALSE;FALSE;FALSE;8,54;pH_veld (-)
376;133642;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001183;WVLDIK0133_ZP;Wannes Dermout;EMPTY;19/02/2024;EC25.VELD;VELDMETING_W;µS/cm;EGV25_veld;µS/cm;923;923;923;FALSE;FALSE;FALSE;923;EGV25_veld (µS/cm)
377;133643;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001183;WVLDIK0133_ZP;Wannes Dermout;EMPTY;19/02/2024;O2.VELD;VELDMETING_W;mg/L;O2_veld;mg/L;12,35;12.35;12,35;FALSE;FALSE;FALSE;12,35;O2_veld (mg/L)
378;133644;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001183;WVLDIK0133_ZP;Wannes Dermout;EMPTY;19/02/2024;SAL.VELD;VELDMETING_W;g/kg;sal_veld;g/kg;0,4;0.4;0,4;FALSE;FALSE;FALSE;0,4;sal_veld (g/kg)
379;133645;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001183;WVLDIK0133_ZP;Wannes Dermout;EMPTY;19/02/2024;SAT.VELD;VELDMETING_W;%;O2verz;%;106,5;106.5;106,5;FALSE;FALSE;FALSE;106,5;O2verz (%)
380;133646;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001183;WVLDIK0133_ZP;Wannes Dermout;EMPTY;19/02/2024;SD.VELD;VELDMETING_W;M;SD_veld;M;0,87;0.87;0,87;FALSE;FALSE;FALSE;0,87;SD_veld (M)
381;133647;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001183;WVLDIK0133_ZP;Wannes Dermout;EMPTY;19/02/2024;WD.VELD;VELDMETING_W;M;WD_veld;m;13;13.00;13;FALSE;FALSE;FALSE;13;WD_veld (m)
382;153127;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001189;WVLDIK0133_R;Jo Packet;EMPTY;19/03/2024;pH.25;PHH2O_TIT_W;-;pH_labo;-;8,53;8.53;8,53;FALSE;FALSE;FALSE;8,53;pH_labo (-)
383;153128;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001189;WVLDIK0133_R;Jo Packet;EMPTY;19/03/2024;EC.25;EC_TIT_W;µS/cm;EGV_tit;µS/cm;914,9;914.90;914,9;FALSE;FALSE;FALSE;914,9;EGV_tit (µS/cm)
384;153129;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001189;WVLDIK0133_R;Jo Packet;EMPTY;19/03/2024;HCO3;ALK_OEP_W;mg/L;HCO3_OEP;mg/L;210,9583333;210.96;210,96;FALSE;FALSE;FALSE;210,96;HCO3_OEP (mg/L)
385;153130;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001189;WVLDIK0133_R;Jo Packet;EMPTY;19/03/2024;CO3;ALK_OEP_W;mg/L;CO3;mg/L;1,38;1.38;1,38;FALSE;FALSE;FALSE;1,38;CO3 (mg/L)
386;153131;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001189;WVLDIK0133_R;Jo Packet;EMPTY;19/03/2024;OH;ALK_OEP_W;mg/L;OH;mg/L;0;<0.36;0,36;TRUE;FALSE;FALSE;0,18;OH (mg/L)
387;153132;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001189;WVLDIK0133_R;Jo Packet;EMPTY;19/03/2024;Cl;IC_ANIONEN;mg/L;Cl;mg/L;147,053;147.05;147,05;FALSE;FALSE;FALSE;147,05;Cl (mg/L)
388;153133;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001189;WVLDIK0133_R;Jo Packet;EMPTY;19/03/2024;NO2;IC_ANIONEN;mg/L;NO2;mg/L;0,0308;0.03;0,03;FALSE;FALSE;FALSE;0,03;NO2 (mg/L)
389;153134;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001189;WVLDIK0133_R;Jo Packet;EMPTY;19/03/2024;NO3;IC_ANIONEN;mg/L;NO3;mg/L;3,176;3.18;3,18;FALSE;FALSE;FALSE;3,18;NO3 (mg/L)
390;153135;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001189;WVLDIK0133_R;Jo Packet;EMPTY;19/03/2024;SO4;IC_ANIONEN;mg/L;SO4;mg/L;48,3494;48.35;48,35;FALSE;FALSE;FALSE;48,35;SO4 (mg/L)
391;153136;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001189;WVLDIK0133_R;Jo Packet;EMPTY;19/03/2024;PO4;IC_ANIONEN;mg/L;PO4;mg/L;0,5272;0.53;0,53;FALSE;FALSE;FALSE;0,53;PO4 (mg/L)
392;153137;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001189;WVLDIK0133_R;Jo Packet;EMPTY;19/03/2024;Na;IC_KATIONEN;mg/L;Na;mg/L;95,4789;95.48;95,48;FALSE;FALSE;FALSE;95,48;Na (mg/L)
393;153138;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001189;WVLDIK0133_R;Jo Packet;EMPTY;19/03/2024;NH4;IC_KATIONEN;mg/L;NH4;mg/L;0;<0.1;0,1;TRUE;FALSE;FALSE;0,05;NH4 (mg/L)
394;153139;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001189;WVLDIK0133_R;Jo Packet;EMPTY;19/03/2024;K;IC_KATIONEN;mg/L;K;mg/L;16,8338;16.83;16,83;FALSE;FALSE;FALSE;16,83;K (mg/L)
395;153140;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001189;WVLDIK0133_R;Jo Packet;EMPTY;19/03/2024;Mg;IC_KATIONEN;mg/L;Mg;mg/L;21,1991;21.20;21,2;FALSE;FALSE;FALSE;21,2;Mg (mg/L)
396;153141;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001189;WVLDIK0133_R;Jo Packet;EMPTY;19/03/2024;Ca;IC_KATIONEN;mg/L;Ca;mg/L;46,6993;46.70;46,7;FALSE;FALSE;FALSE;46,7;Ca (mg/L)
397;153142;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001189;WVLDIK0133_R;Jo Packet;EMPTY;19/03/2024;Al;ICP_MET_OPT8300_W;mg/L;Al;mg/L;-0,003;<0.05;0,05;TRUE;FALSE;FALSE;0,025;Al (mg/L)
398;153143;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001189;WVLDIK0133_R;Jo Packet;EMPTY;19/03/2024;Fe;ICP_MET_OPT8300_W;mg/L;Fe;mg/L;0,0087;<0.030;0,03;TRUE;FALSE;FALSE;0,015;Fe (mg/L)
399;153144;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001189;WVLDIK0133_R;Jo Packet;EMPTY;19/03/2024;Mn;ICP_MET_OPT8300_W;mg/L;Mn;mg/L;0,0044;<0.005;0,005;TRUE;FALSE;FALSE;0,0025;Mn (mg/L)
400;153145;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001189;WVLDIK0133_R;Jo Packet;EMPTY;19/03/2024;S;ICP_MET_OPT8300_W;mg/L;S;mg/L;16,908;16.91;16,91;FALSE;FALSE;FALSE;16,91;S (mg/L)
401;153146;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001189;WVLDIK0133_R;Jo Packet;EMPTY;19/03/2024;Si;ICP_MET_OPT8300_W;mg/L;Si;mg/L;0,0998;<0.2;0,2;TRUE;FALSE;FALSE;0,1;Si (mg/L)
402;153147;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001189;WVLDIK0133_R;Jo Packet;EMPTY;19/03/2024;T.P;P_TOT_L_ICP_W;mg/L;TP;mg/L;0,2664;0.2664;0,2664;FALSE;FALSE;FALSE;0,2664;TP (mg/L)
403;153148;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001189;WVLDIK0133_R;Jo Packet;EMPTY;19/03/2024;CHL.A;CHLA_SPECTRO;µg/l;chl_a;µg/l;26,344;26.3;26,3;FALSE;FALSE;FALSE;26,3;chl_a (µg/l)
404;153149;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001189;WVLDIK0133_R;Jo Packet;EMPTY;19/03/2024;Faeofytine;CHLA_SPECTRO;µg/l;faeo;µg/l;10,1232;10.1;10,1;FALSE;FALSE;FALSE;10,1;faeo (µg/l)
405;153150;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001189;WVLDIK0133_R;Jo Packet;EMPTY;19/03/2024;ZS.105;ZS_FILT_105;g/L;ZS_105;g/L;0,0052;<0.025;0,025;TRUE;FALSE;FALSE;0,0125;ZS_105 (g/L)
406;153151;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001189;WVLDIK0133_R;Jo Packet;EMPTY;19/03/2024;ZS.550;ZS_FILT_550;g/L;ZS_550;g/L;0,0052;<0.025;0,025;TRUE;FALSE;FALSE;0,0125;ZS_550 (g/L)
407;153152;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001189;WVLDIK0133_R;Jo Packet;EMPTY;19/03/2024;T.KATION;QC_IONENBALANS;meq/L;T_kation;meq/L;8,659510701;86.595;8,6595;FALSE;FALSE;FALSE;8,6595;T_kation (meq/L)
408;153153;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001189;WVLDIK0133_R;Jo Packet;EMPTY;19/03/2024;T.ANION;QC_IONENBALANS;meq/L;T_anion;meq/L;8,679356933;86.794;8,6794;FALSE;FALSE;FALSE;8,6794;T_anion (meq/L)
409;153154;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001189;WVLDIK0133_R;Jo Packet;EMPTY;19/03/2024;VERSCHIL.IC.ABS;QC_IONENBALANS;meq/L;verschil_IC_abs;meq/L;0,019889299;0.020;0,02;FALSE;FALSE;FALSE;0,02;verschil_IC_abs (meq/L)
410;153155;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001189;WVLDIK0133_R;Jo Packet;EMPTY;19/03/2024;VERSCHIL.IC.PROC;QC_IONENBALANS;%;verschil_IC_proc;%;0,11470933;0.1;0,1;FALSE;FALSE;FALSE;0,1;verschil_IC_proc (%)
411;153156;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001189;WVLDIK0133_R;Jo Packet;EMPTY;19/03/2024;EC.MEAS;QC_GELEIDBAARHEID;µS/cm;EGV_labo;µS/cm;914,9;914.90;914,9;FALSE;FALSE;FALSE;914,9;EGV_labo (µS/cm)
412;153157;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001189;WVLDIK0133_R;Jo Packet;EMPTY;19/03/2024;EC.CALC;QC_GELEIDBAARHEID;µS/cm;EGV_calc;µS/cm;837,0727387;837.07;837,07;FALSE;FALSE;FALSE;837,07;EGV_calc (µS/cm)
413;153158;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001189;WVLDIK0133_R;Jo Packet;EMPTY;19/03/2024;VERSCHIL.EC.ABS;QC_GELEIDBAARHEID;µS/cm;verschil_EGV_abs;µS/cm;77,83;77.83;77,83;FALSE;FALSE;FALSE;77,83;verschil_EGV_abs (µS/cm)
414;153159;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001189;WVLDIK0133_R;Jo Packet;EMPTY;19/03/2024;VERSCHIL.EC.PROC;QC_GELEIDBAARHEID;%;verschil_EGV_proc;%;8,506940649;8.51;8,51;FALSE;FALSE;FALSE;8,51;verschil_EGV_proc (%)
415;153160;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;24-001190;WVLDIK0133_ZP;Jo Packet;EMPTY;19/03/2024;pH.25;PHH2O_TIT_W;-;pH_labo;-;8,51;8.51;8,51;FALSE;FALSE;FALSE;8,51;pH_labo (-)
